"record_id","species_id","date","sex","variable","measurement"
18184,"DM","1990-12-16","M","weight",45
18185,"DM","1990-12-16","M","hindfoot_length",37
18185,"DM","1990-12-16","M","weight",45
18186,"DM","1990-12-16","F","hindfoot_length",36
18186,"DM","1990-12-16","F","weight",43
18187,"RM","1990-12-16","M","hindfoot_length",16
18187,"RM","1990-12-16","M","weight",8
18188,"DM","1990-12-16","F","hindfoot_length",37
18188,"DM","1990-12-16","F","weight",38
18189,"RM","1990-12-16","M","hindfoot_length",17
18189,"RM","1990-12-16","M","weight",8
18190,"RM","1991-1-11","F","hindfoot_length",17
18190,"RM","1991-1-11","F","weight",11
18191,"OL","1991-1-11","M","hindfoot_length",21
18191,"OL","1991-1-11","M","weight",31
18192,"RM","1991-1-11","F","hindfoot_length",16
18192,"RM","1991-1-11","F","weight",9
18193,"DM","1991-1-11","F","hindfoot_length",34
18193,"DM","1991-1-11","F","weight",48
18194,"DO","1991-1-11","F","hindfoot_length",36
18194,"DO","1991-1-11","F","weight",36
18195,"RM","1991-1-11","M","hindfoot_length",16
18195,"RM","1991-1-11","M","weight",11
18196,"DM","1991-1-11","M","hindfoot_length",37
18196,"DM","1991-1-11","M","weight",43
18197,"OL","1991-1-11","F","hindfoot_length",20
18197,"OL","1991-1-11","F","weight",31
18198,"OL","1991-1-11","M","hindfoot_length",21
18198,"OL","1991-1-11","M","weight",32
18200,"PE","1991-1-11","M","hindfoot_length",21
18200,"PE","1991-1-11","M","weight",21
18201,"DM","1991-1-11","M","hindfoot_length",37
18201,"DM","1991-1-11","M","weight",51
18202,"OL","1991-1-11","M","hindfoot_length",21
18202,"OL","1991-1-11","M","weight",35
18203,"PF","1991-1-11","F","hindfoot_length",15
18203,"PF","1991-1-11","F","weight",8
18204,"RM","1991-1-11","F","hindfoot_length",16
18204,"RM","1991-1-11","F","weight",14
18205,"DM","1991-1-11","F","hindfoot_length",36
18205,"DM","1991-1-11","F","weight",40
18206,"RM","1991-1-11","F","hindfoot_length",16
18206,"RM","1991-1-11","F","weight",8
18207,"RM","1991-1-11","M","hindfoot_length",15
18207,"RM","1991-1-11","M","weight",11
18208,"DO","1991-1-11","F","hindfoot_length",37
18208,"DO","1991-1-11","F","weight",53
18209,"OL","1991-1-11","F","hindfoot_length",21
18209,"OL","1991-1-11","F","weight",25
18210,"DO","1991-1-11","M","hindfoot_length",35
18210,"DO","1991-1-11","M","weight",54
18211,"RM","1991-1-11","F","hindfoot_length",17
18211,"RM","1991-1-11","F","weight",12
18212,"RM","1991-1-11","F","hindfoot_length",14
18212,"RM","1991-1-11","F","weight",7
18213,"DO","1991-1-11","F","hindfoot_length",36
18213,"DO","1991-1-11","F","weight",47
18214,"RM","1991-1-11","F","hindfoot_length",15
18214,"RM","1991-1-11","F","weight",14
18215,"RM","1991-1-11","M","hindfoot_length",17
18215,"RM","1991-1-11","M","weight",9
18216,"RM","1991-1-11","M","hindfoot_length",17
18216,"RM","1991-1-11","M","weight",10
18217,"PE","1991-1-11","M","hindfoot_length",20
18217,"PE","1991-1-11","M","weight",16
18218,"DO","1991-1-11","M","hindfoot_length",36
18218,"DO","1991-1-11","M","weight",52
18219,"DO","1991-1-11","F","hindfoot_length",37
18219,"DO","1991-1-11","F","weight",44
18220,"RM","1991-1-11","M","hindfoot_length",17
18220,"RM","1991-1-11","M","weight",10
18221,"DO","1991-1-11","M","hindfoot_length",36
18221,"DO","1991-1-11","M","weight",59
18222,"PF","1991-1-11","M","hindfoot_length",15
18222,"PF","1991-1-11","M","weight",7
18223,"RM","1991-1-11","M","hindfoot_length",16
18223,"RM","1991-1-11","M","weight",8
18224,"RM","1991-1-11","M","hindfoot_length",17
18224,"RM","1991-1-11","M","weight",10
18225,"DO","1991-1-11","M","hindfoot_length",NA
18225,"DO","1991-1-11","M","weight",NA
18226,"RM","1991-1-11","M","hindfoot_length",16
18226,"RM","1991-1-11","M","weight",10
18228,"OT","1991-1-11","M","hindfoot_length",20
18228,"OT","1991-1-11","M","weight",22
18229,"DM","1991-1-11","F","hindfoot_length",35
18229,"DM","1991-1-11","F","weight",39
18230,"OT","1991-1-11","F","hindfoot_length",21
18230,"OT","1991-1-11","F","weight",24
18231,"DO","1991-1-11","M","hindfoot_length",36
18231,"DO","1991-1-11","M","weight",55
18232,"OT","1991-1-11","F","hindfoot_length",20
18232,"OT","1991-1-11","F","weight",25
18233,"RM","1991-1-11","F","hindfoot_length",16
18233,"RM","1991-1-11","F","weight",11
18234,"RM","1991-1-11","M","hindfoot_length",17
18234,"RM","1991-1-11","M","weight",11
18235,"DS","1991-1-11","F","hindfoot_length",54
18235,"DS","1991-1-11","F","weight",108
18236,"RM","1991-1-11","M","hindfoot_length",16
18236,"RM","1991-1-11","M","weight",10
18237,"RM","1991-1-11","M","hindfoot_length",16
18237,"RM","1991-1-11","M","weight",8
18238,"RM","1991-1-11","F","hindfoot_length",17
18238,"RM","1991-1-11","F","weight",11
18239,"RM","1991-1-11","F","hindfoot_length",15
18239,"RM","1991-1-11","F","weight",9
18240,"NL","1991-1-11","F","hindfoot_length",34
18240,"NL","1991-1-11","F","weight",188
18241,"RM","1991-1-11","M","hindfoot_length",16
18241,"RM","1991-1-11","M","weight",11
18242,"OT","1991-1-11","F","hindfoot_length",21
18242,"OT","1991-1-11","F","weight",24
18243,"RM","1991-1-11","F","hindfoot_length",16
18243,"RM","1991-1-11","F","weight",15
18244,"OT","1991-1-11","M","hindfoot_length",21
18244,"OT","1991-1-11","M","weight",25
18245,"DO","1991-1-11","F","hindfoot_length",31
18245,"DO","1991-1-11","F","weight",45
18246,"OT","1991-1-11","M","hindfoot_length",21
18246,"OT","1991-1-11","M","weight",20
18247,"DO","1991-1-11","F","hindfoot_length",36
18247,"DO","1991-1-11","F","weight",46
18248,"PE","1991-1-11","F","hindfoot_length",16
18248,"PE","1991-1-11","F","weight",25
18249,"NL","1991-1-11","M","hindfoot_length",31
18249,"NL","1991-1-11","M","weight",162
18250,"RM","1991-1-11","M","hindfoot_length",12
18250,"RM","1991-1-11","M","weight",9
18251,"PF","1991-1-11","M","hindfoot_length",15
18251,"PF","1991-1-11","M","weight",7
18252,"BA","1991-1-12","F","hindfoot_length",14
18252,"BA","1991-1-12","F","weight",9
18253,"PF","1991-1-12","M","hindfoot_length",15
18253,"PF","1991-1-12","M","weight",7
18254,"RM","1991-1-12","F","hindfoot_length",16
18254,"RM","1991-1-12","F","weight",10
18255,"DM","1991-1-12","M","hindfoot_length",36
18255,"DM","1991-1-12","M","weight",46
18256,"PE","1991-1-12","M","hindfoot_length",20
18256,"PE","1991-1-12","M","weight",17
18257,"DM","1991-1-12","F","hindfoot_length",35
18257,"DM","1991-1-12","F","weight",41
18258,"RM","1991-1-12","M","hindfoot_length",17
18258,"RM","1991-1-12","M","weight",11
18259,"OL","1991-1-12","M","hindfoot_length",24
18259,"OL","1991-1-12","M","weight",32
18260,"RM","1991-1-12","F","hindfoot_length",17
18260,"RM","1991-1-12","F","weight",13
18261,"DM","1991-1-12","F","hindfoot_length",36
18261,"DM","1991-1-12","F","weight",38
18262,"DM","1991-1-12","F","hindfoot_length",36
18262,"DM","1991-1-12","F","weight",40
18263,"DM","1991-1-12","M","hindfoot_length",37
18263,"DM","1991-1-12","M","weight",47
18264,"DM","1991-1-12","M","hindfoot_length",36
18264,"DM","1991-1-12","M","weight",43
18265,"RM","1991-1-12","F","hindfoot_length",15
18265,"RM","1991-1-12","F","weight",10
18266,"DM","1991-1-12","M","hindfoot_length",37
18266,"DM","1991-1-12","M","weight",42
18267,"DM","1991-1-12","F","hindfoot_length",35
18267,"DM","1991-1-12","F","weight",46
18268,"DM","1991-1-12","M","hindfoot_length",37
18268,"DM","1991-1-12","M","weight",45
18269,"DM","1991-1-12","F","hindfoot_length",37
18269,"DM","1991-1-12","F","weight",36
18270,"RM","1991-1-12","M","hindfoot_length",16
18270,"RM","1991-1-12","M","weight",10
18271,"DM","1991-1-12","M","hindfoot_length",37
18271,"DM","1991-1-12","M","weight",43
18272,"RM","1991-1-12","M","hindfoot_length",16
18272,"RM","1991-1-12","M","weight",9
18273,"DO","1991-1-12","M","hindfoot_length",37
18273,"DO","1991-1-12","M","weight",55
18274,"RM","1991-1-12","M","hindfoot_length",11
18274,"RM","1991-1-12","M","weight",10
18275,"DM","1991-1-12","M","hindfoot_length",37
18275,"DM","1991-1-12","M","weight",42
18276,"DM","1991-1-12","M","hindfoot_length",37
18276,"DM","1991-1-12","M","weight",49
18277,"OT","1991-1-12","F","hindfoot_length",20
18277,"OT","1991-1-12","F","weight",25
18278,"DM","1991-1-12","F","hindfoot_length",36
18278,"DM","1991-1-12","F","weight",37
18279,"DM","1991-1-12","M","hindfoot_length",36
18279,"DM","1991-1-12","M","weight",37
18280,"RM","1991-1-12","M","hindfoot_length",16
18280,"RM","1991-1-12","M","weight",10
18281,"RM","1991-1-12","F","hindfoot_length",16
18281,"RM","1991-1-12","F","weight",8
18282,"RM","1991-1-12","M","hindfoot_length",16
18282,"RM","1991-1-12","M","weight",10
18283,"DM","1991-1-12","M","hindfoot_length",36
18283,"DM","1991-1-12","M","weight",40
18284,"DM","1991-1-12","F","hindfoot_length",36
18284,"DM","1991-1-12","F","weight",42
18285,"DM","1991-1-12","M","hindfoot_length",36
18285,"DM","1991-1-12","M","weight",51
18286,"RM","1991-1-12","M","hindfoot_length",17
18286,"RM","1991-1-12","M","weight",9
18287,"DM","1991-1-12","F","hindfoot_length",35
18287,"DM","1991-1-12","F","weight",25
18288,"PP","1991-1-12","F","hindfoot_length",21
18288,"PP","1991-1-12","F","weight",15
18289,"DM","1991-1-12","F","hindfoot_length",37
18289,"DM","1991-1-12","F","weight",41
18290,"DM","1991-1-12","M","hindfoot_length",37
18290,"DM","1991-1-12","M","weight",47
18291,"DM","1991-1-12","M","hindfoot_length",35
18291,"DM","1991-1-12","M","weight",40
18293,"RM","1991-1-12","F","hindfoot_length",15
18293,"RM","1991-1-12","F","weight",11
18294,"DM","1991-1-12","F","hindfoot_length",36
18294,"DM","1991-1-12","F","weight",41
18295,"DM","1991-1-12","M","hindfoot_length",36
18295,"DM","1991-1-12","M","weight",48
18296,"DM","1991-1-12","M","hindfoot_length",36
18296,"DM","1991-1-12","M","weight",39
18297,"DM","1991-1-12","M","hindfoot_length",35
18297,"DM","1991-1-12","M","weight",38
18299,"DM","1991-1-12","M","hindfoot_length",34
18299,"DM","1991-1-12","M","weight",46
18300,"DM","1991-1-12","F","hindfoot_length",36
18300,"DM","1991-1-12","F","weight",42
18301,"DM","1991-1-12","M","hindfoot_length",37
18301,"DM","1991-1-12","M","weight",49
18302,"PE","1991-1-12","M","hindfoot_length",19
18302,"PE","1991-1-12","M","weight",24
18303,"DM","1991-1-12","F","hindfoot_length",36
18303,"DM","1991-1-12","F","weight",42
18304,"DO","1991-1-12","M","hindfoot_length",37
18304,"DO","1991-1-12","M","weight",55
18305,"OT","1991-1-12","M","hindfoot_length",19
18305,"OT","1991-1-12","M","weight",22
18306,"DM","1991-1-12","M","hindfoot_length",35
18306,"DM","1991-1-12","M","weight",37
18307,"RM","1991-1-12","F","hindfoot_length",16
18307,"RM","1991-1-12","F","weight",8
18308,"PE","1991-1-12","M","hindfoot_length",20
18308,"PE","1991-1-12","M","weight",17
18309,"RM","1991-1-12","F","hindfoot_length",17
18309,"RM","1991-1-12","F","weight",11
18310,"DM","1991-1-12","F","hindfoot_length",37
18310,"DM","1991-1-12","F","weight",37
18311,"RM","1991-1-12","M","hindfoot_length",17
18311,"RM","1991-1-12","M","weight",13
18312,"DM","1991-1-12","F","hindfoot_length",37
18312,"DM","1991-1-12","F","weight",41
18313,"DM","1991-1-12","M","hindfoot_length",36
18313,"DM","1991-1-12","M","weight",43
18314,"DM","1991-1-12","M","hindfoot_length",35
18314,"DM","1991-1-12","M","weight",41
18315,"RM","1991-2-16","M","hindfoot_length",16
18315,"RM","1991-2-16","M","weight",11
18316,"DO","1991-2-16","F","hindfoot_length",35
18316,"DO","1991-2-16","F","weight",59
18317,"DM","1991-2-16","M","hindfoot_length",35
18317,"DM","1991-2-16","M","weight",36
18318,"OL","1991-2-16","M","hindfoot_length",20
18318,"OL","1991-2-16","M","weight",30
18320,"DM","1991-2-16","M","hindfoot_length",36
18320,"DM","1991-2-16","M","weight",44
18321,"RM","1991-2-16","M","hindfoot_length",17
18321,"RM","1991-2-16","M","weight",9
18322,"RM","1991-2-16","F","hindfoot_length",16
18322,"RM","1991-2-16","F","weight",11
18323,"BA","1991-2-16","F","hindfoot_length",14
18323,"BA","1991-2-16","F","weight",18
18324,"RM","1991-2-16","F","hindfoot_length",17
18324,"RM","1991-2-16","F","weight",12
18325,"DM","1991-2-16","M","hindfoot_length",36
18325,"DM","1991-2-16","M","weight",45
18326,"RM","1991-2-16","M","hindfoot_length",15
18326,"RM","1991-2-16","M","weight",9
18327,"DO","1991-2-16","M","hindfoot_length",36
18327,"DO","1991-2-16","M","weight",53
18328,"DO","1991-2-16","F","hindfoot_length",36
18328,"DO","1991-2-16","F","weight",51
18329,"OL","1991-2-16","F","hindfoot_length",21
18329,"OL","1991-2-16","F","weight",27
18330,"RM","1991-2-16","M","hindfoot_length",16
18330,"RM","1991-2-16","M","weight",10
18331,"PF","1991-2-16","M","hindfoot_length",15
18331,"PF","1991-2-16","M","weight",8
18332,"DO","1991-2-16","M","hindfoot_length",36
18332,"DO","1991-2-16","M","weight",53
18333,"DM","1991-2-16","F","hindfoot_length",36
18333,"DM","1991-2-16","F","weight",40
18334,"RM","1991-2-16","M","hindfoot_length",16
18334,"RM","1991-2-16","M","weight",9
18335,"DM","1991-2-16","M","hindfoot_length",37
18335,"DM","1991-2-16","M","weight",49
18336,"OT","1991-2-16","F","hindfoot_length",21
18336,"OT","1991-2-16","F","weight",23
18337,"RM","1991-2-16","M","hindfoot_length",18
18337,"RM","1991-2-16","M","weight",11
18338,"DO","1991-2-16","M","hindfoot_length",35
18338,"DO","1991-2-16","M","weight",41
18339,"RM","1991-2-16","M","hindfoot_length",16
18339,"RM","1991-2-16","M","weight",11
18340,"RM","1991-2-16","M","hindfoot_length",16
18340,"RM","1991-2-16","M","weight",9
18341,"RM","1991-2-16","F","hindfoot_length",16
18341,"RM","1991-2-16","F","weight",12
18342,"DM","1991-2-16","F","hindfoot_length",35
18342,"DM","1991-2-16","F","weight",39
18343,"OT","1991-2-16","M","hindfoot_length",21
18343,"OT","1991-2-16","M","weight",27
18344,"DM","1991-2-16","F","hindfoot_length",37
18344,"DM","1991-2-16","F","weight",48
18345,"DS","1991-2-16","F","hindfoot_length",47
18345,"DS","1991-2-16","F","weight",112
18346,"NL","1991-2-16","F","hindfoot_length",33
18346,"NL","1991-2-16","F","weight",190
18347,"OT","1991-2-16","F","hindfoot_length",21
18347,"OT","1991-2-16","F","weight",24
18348,"RM","1991-2-16","M","hindfoot_length",17
18348,"RM","1991-2-16","M","weight",9
18349,"NL","1991-2-16","M","hindfoot_length",33
18349,"NL","1991-2-16","M","weight",171
18351,"DO","1991-2-16","M","hindfoot_length",37
18351,"DO","1991-2-16","M","weight",54
18352,"DO","1991-2-16","F","hindfoot_length",36
18352,"DO","1991-2-16","F","weight",58
18353,"RM","1991-2-16","F","hindfoot_length",16
18353,"RM","1991-2-16","F","weight",11
18354,"RM","1991-2-16","F","hindfoot_length",16
18354,"RM","1991-2-16","F","weight",11
18355,"DO","1991-2-16","F","hindfoot_length",36
18355,"DO","1991-2-16","F","weight",47
18356,"RM","1991-2-16","M","hindfoot_length",16
18356,"RM","1991-2-16","M","weight",9
18357,"RM","1991-2-16","F","hindfoot_length",17
18357,"RM","1991-2-16","F","weight",11
18358,"RM","1991-2-16","F","hindfoot_length",16
18358,"RM","1991-2-16","F","weight",12
18359,"RM","1991-2-16","M","hindfoot_length",17
18359,"RM","1991-2-16","M","weight",10
18360,"PE","1991-2-16","M","hindfoot_length",19
18360,"PE","1991-2-16","M","weight",22
18361,"DO","1991-2-16","F","hindfoot_length",37
18361,"DO","1991-2-16","F","weight",52
18362,"RM","1991-2-16","M","hindfoot_length",17
18362,"RM","1991-2-16","M","weight",10
18363,"OL","1991-2-16","M","hindfoot_length",20
18363,"OL","1991-2-16","M","weight",34
18364,"NL","1991-2-16","F","hindfoot_length",33
18364,"NL","1991-2-16","F","weight",185
18365,"OT","1991-2-16","F","hindfoot_length",21
18365,"OT","1991-2-16","F","weight",23
18366,"RM","1991-2-16","M","hindfoot_length",16
18366,"RM","1991-2-16","M","weight",10
18367,"OT","1991-2-16","M","hindfoot_length",21
18367,"OT","1991-2-16","M","weight",24
18368,"RM","1991-2-16","F","hindfoot_length",16
18368,"RM","1991-2-16","F","weight",12
18369,"RM","1991-2-16","F","hindfoot_length",16
18369,"RM","1991-2-16","F","weight",11
18370,"DM","1991-2-16","M","hindfoot_length",37
18370,"DM","1991-2-16","M","weight",46
18372,"PF","1991-2-16","M","hindfoot_length",15
18372,"PF","1991-2-16","M","weight",7
18373,"RM","1991-2-16","F","hindfoot_length",17
18373,"RM","1991-2-16","F","weight",11
18374,"DO","1991-2-16","F","hindfoot_length",36
18374,"DO","1991-2-16","F","weight",50
18375,"OT","1991-2-16","M","hindfoot_length",20
18375,"OT","1991-2-16","M","weight",24
18379,"PE","1991-2-16","F","hindfoot_length",20
18379,"PE","1991-2-16","F","weight",27
18380,"DO","1991-2-17","F","hindfoot_length",37
18380,"DO","1991-2-17","F","weight",48
18381,"RM","1991-2-17","M","hindfoot_length",16
18381,"RM","1991-2-17","M","weight",9
18382,"DO","1991-2-17","M","hindfoot_length",37
18382,"DO","1991-2-17","M","weight",55
18383,"RM","1991-2-17","F","hindfoot_length",16
18383,"RM","1991-2-17","F","weight",7
18384,"RM","1991-2-17","M","hindfoot_length",17
18384,"RM","1991-2-17","M","weight",10
18385,"RM","1991-2-17","F","hindfoot_length",17
18385,"RM","1991-2-17","F","weight",12
18386,"DM","1991-2-17","M","hindfoot_length",37
18386,"DM","1991-2-17","M","weight",45
18387,"DO","1991-2-17","M","hindfoot_length",38
18387,"DO","1991-2-17","M","weight",NA
18388,"DO","1991-2-17","F","hindfoot_length",36
18388,"DO","1991-2-17","F","weight",39
18389,"RM","1991-2-17","M","hindfoot_length",17
18389,"RM","1991-2-17","M","weight",10
18390,"RM","1991-2-17","M","hindfoot_length",16
18390,"RM","1991-2-17","M","weight",10
18391,"OT","1991-2-17","F","hindfoot_length",20
18391,"OT","1991-2-17","F","weight",28
18392,"DM","1991-2-17","M","hindfoot_length",36
18392,"DM","1991-2-17","M","weight",39
18393,"RM","1991-2-17","M","hindfoot_length",16
18393,"RM","1991-2-17","M","weight",12
18394,"OL","1991-2-17","M","hindfoot_length",20
18394,"OL","1991-2-17","M","weight",30
18395,"RM","1991-2-17","M","hindfoot_length",16
18395,"RM","1991-2-17","M","weight",10
18396,"DM","1991-2-17","M","hindfoot_length",35
18396,"DM","1991-2-17","M","weight",44
18397,"DM","1991-2-17","M","hindfoot_length",37
18397,"DM","1991-2-17","M","weight",44
18398,"DM","1991-2-17","F","hindfoot_length",37
18398,"DM","1991-2-17","F","weight",39
18399,"RM","1991-2-17","F","hindfoot_length",17
18399,"RM","1991-2-17","F","weight",10
18400,"RM","1991-2-17","F","hindfoot_length",16
18400,"RM","1991-2-17","F","weight",12
18401,"DM","1991-2-17","M","hindfoot_length",38
18401,"DM","1991-2-17","M","weight",46
18402,"DM","1991-2-17","M","hindfoot_length",36
18402,"DM","1991-2-17","M","weight",44
18403,"DM","1991-2-17","F","hindfoot_length",36
18403,"DM","1991-2-17","F","weight",35
18404,"DM","1991-2-17","M","hindfoot_length",37
18404,"DM","1991-2-17","M","weight",52
18405,"DO","1991-2-17","M","hindfoot_length",36
18405,"DO","1991-2-17","M","weight",52
18406,"DM","1991-2-17","M","hindfoot_length",37
18406,"DM","1991-2-17","M","weight",44
18407,"DM","1991-2-17","M","hindfoot_length",38
18407,"DM","1991-2-17","M","weight",45
18408,"RM","1991-2-17","F","hindfoot_length",16
